Year,carrier,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,EU,units
2030,gas pipeline,21.75831957168653,75.82106788100508,2.289786476008651,125.02757741909112,5.953120631415897,15.465648434268434,126.53602387837898,492.91819997041546,9.074010537246822,2.3809264124761422,18.91481202667117,0.0,171.80613662077812,129.84328743001512,19.880970568736295,7.467060486556419,20.601591301526206,13.318377897063241,78.56257613149015,5.5120934925256275,8.563267462050794,5.325862306014348,0.0,0.8729671034515554,179.04753315564574,189.7354862422485,50.94890848480937,0.0,4.106814036905148,7.707481324415063,3.177956870152294,11.448410986742589,41.46292652152338,0.0,"GW_lhv,ch4"
2030,gas pipeline new,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9515867156736335,0.0,0.0,0.0,0.11784449261806232,7.56556365937091e-05,0.0,0.0,2.303134831034499e-05,0.0,0.0,0.0,2.7596968465866392e-05,0.0,0.0,0.0,"GW_lhv,ch4"
2040,gas pipeline,22.302412022986136,75.7337138405079,2.2899257833829525,124.51097056394538,5.954483792318278,15.08516057627531,126.39998879916435,492.56178943765156,9.379256167122003,2.419340017646809,8.075199318787794,0.0,167.0657367528413,127.05494121585126,20.137580159347564,7.4613386264998525,20.710539081802448,13.353462696135088,78.88605281498066,5.568232560292094,8.51615332300112,5.398507905742807,0.0,0.8696378797313583,177.881655597643,189.61922884127537,50.95663290810281,0.0,4.071549971610491,7.755295678533475,3.3793396500776924,11.446775717367782,41.47601655658011,0.0,"GW_lhv,ch4"
2040,gas pipeline new,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.951592978228284,0.0,0.0,0.0,0.13658524193581642,2.648526415584626e-05,0.0,0.0,8.210417681247929e-06,0.0,0.0,0.0,1.1170827343206315,0.0,0.0,0.0,"GW_lhv,ch4"
2050,gas pipeline,11.93367061841535,70.71772801177221,2.373268506076228,123.10628507350282,3.660373562745452,12.18264609412774,123.40414913088769,473.9735445843416,6.028724835272185,3.319879014043181e-05,10.85057856773121,0.0,169.5176111042095,84.7917954366532,18.984696672558325,7.434720479807118,19.211601338152892,0.0002012062326484738,61.573050728723466,2.6876081524599438,8.456026575563056,1.574462111495003,0.0,0.531658674203164,159.54292179738653,181.6112592587089,49.91236095579846,0.0,1.3369737613730903,7.712011595713707,1.5244463926446368,10.705464728618809,39.601709485924474,0.0,"GW_lhv,ch4"
2050,gas pipeline new,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.951590721407595,0.0,0.0,0.0,0.1364019322357824,1.3545528129619694e-05,0.0,0.0,0.11985905491968302,0.0,0.0,0.0,1.1170876778550318,0.0,0.0,0.0,"GW_lhv,ch4"
