Year,carrier,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,EU,units
2030,H2 pipeline,0.03907818320005089,0.0002097320951780147,0.11457176133253377,0.00018954812043221674,0.0001123639301819738,9.41368106706467e-05,0.0001376321096220892,0.0002939504231745822,0.027066952332684507,0.006649215605806175,5.735327020051819e-05,0.1250182887633729,0.0001706987241413213,0.0002338038569284182,0.04701634669359555,0.10777462797026119,0.00016689403954549847,0.0001617414649131501,0.023806593598489235,0.10611237112563014,0.0001182283269674638,0.00010171283688233454,0.018418664720717248,0.1161838844590525,0.0002121856307779531,0.2128349412031836,0.15324134681579482,2.50261372132602e-05,8.273975852733266e-05,0.04302211791841452,0.3312912286663389,0.00014521036805278318,0.0473022815975179,0.0,"GW_lhv,h2"
2030,H2 pipeline retrofitted,1.3284332569854245,0.2271896889805101,0.051128114394707186,0.3493322841706322,0.03975262115038277,0.10919522649072215,0.1745558545922576,0.543080537983681,0.1832154149895399,0.026343576800261937,0.24151279675081597,0.0,0.27281813401258476,0.151456332584616,0.15402059659991474,0.027995849678092405,0.08687136180810312,0.11273451751583034,1.2578422626033892,0.05387408038451559,0.029744500685464467,0.059382040677272215,0.0,0.001219737929064358,0.1565248796122504,0.00014141541090552267,0.11015358674415428,0.0,0.16409030810058303,0.07980832041280184,0.12084761524638175,0.07621676876829414,0.05579695779386245,0.0,"GW_lhv,h2"
2040,H2 pipeline,0.048463362653907625,0.0007579116228204352,0.22919307930585694,0.00010086633983900568,6.851348471052512e-05,5.180229656442865e-05,0.0007292453645093612,0.0001246940736958981,0.03528814069814082,0.011943231020106455,2.9568484861611417e-05,0.22994021431869707,0.0017044257628537596,0.04519900703146953,0.046968376477541374,0.22193811494041996,8.234036706632844e-05,0.0002311877533445274,0.07841885377132637,0.17733784181360726,6.370802965201472e-05,5.508839258698679e-05,0.029179769204603277,0.11623180316892204,8.346260455280434e-05,0.4803891508752947,0.22548781538066032,1.2293746766129493e-05,4.3644829174368283e-05,0.042827111252258666,0.6984171631817817,7.037555380099053e-05,0.04823570592604895,0.0,"GW_lhv,h2"
2040,H2 pipeline retrofitted,2.3304110431917398,0.49705569135154154,0.10217264436483342,1.0046978356061822,0.07746760783027312,0.4411884931602544,0.42991501654153463,1.299596418710159,0.1832464459127336,0.029638990498169933,6.985922609137755,0.0,3.3795358335956123,1.9582958862742228,0.15407543883337763,0.059382573594684594,0.1042747599915651,0.2044181555885956,2.3215985151128655,0.07406472010921886,0.07359284915133224,0.07517672151755636,0.0,0.0032172721611785746,0.9947794681784883,0.06989585599463367,0.21564010160454858,0.0,0.3493390553779184,0.1309280283546147,0.12086556253776637,0.15315591614842605,0.10203479709081961,0.0,"GW_lhv,h2"
2050,H2 pipeline,2.4284640704740297,7.751085417032352e-05,0.5070662329559716,4.273449971182558e-05,0.003519086761904836,1.9721179327297586e-05,6.307007059027355e-05,6.735747181056142e-05,0.09355014299297597,1.6444572409081801,1.7403930817861037,1.687932944264,0.6101635582694158,4.65701934119627,1.4534353896645062,0.22192149036492895,4.014409875321599e-05,5.222050304655836,0.14239497785871585,1.7697988968514502,2.775760446032467e-05,0.36961726985413246,0.5751325312834744,3.925928164328962,0.06655127790590183,0.4823047242343492,1.877265758689839,2.082791265882248e-05,2.708289566104576e-05,0.33764045895490813,0.8953887637916531,3.655784042248468e-05,0.10750449645461578,0.0,"GW_lhv,h2"
2050,H2 pipeline retrofitted,9.553619359695508,3.7779558966415427,0.10321154071909482,2.506796964225357,1.4896322217428852,2.5201851237314514,2.4835957196248057,13.209297981743958,2.1935652450186036,1.4812230818092675,12.06597548124287,0.0,5.025396496583642,29.140619495176853,0.8458055309055361,0.10673501712760435,1.0169970820711052,8.308030767941723,13.773139022839622,1.802439364805052,0.16768188172930953,2.36960419806165,0.0,0.20600479547768955,12.854062083084989,4.944532869784203,0.9476820926943273,0.0,2.175333528794412,0.2079430080165494,1.233801516995374,0.6751247022160562,1.2744688921731508,0.0,"GW_lhv,h2"
