cluster,,,37m,37m,37m
ll,,,v3.0,v3.0,v3.0
opt,,,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL,3H-I-T-H-B-A-CCL
generators,BG1 1,offwind-dc,9.668896409304629e-05,8.69892438826183e-05,0.00012854607274856452
generators,BG1 1,onwind,345.5013496620869,0.001105871482763443,0.0011841602078628863
generators,BG1 1,ror,22.4,22.4,22.4
generators,BG1 1,solar,979.5179334157455,6454.3433330375265,25152.808334546415
generators,BG1 1,solar rooftop,3066.436186799212,6132.872520729643,9199.308860086856
generators,CH0 0,residential rural solar thermal,0.00872291836771158,0.004605229373621312,0.0013747416675993053
generators,CH0 0,residential urban decentral solar thermal,0.010849256122094354,0.005755321590816249,0.0017681581961413752
generators,CH0 0,services rural solar thermal,0.008233292567073048,0.00439135762277331,0.0013044525371399259
generators,CH0 0,services urban decentral solar thermal,0.009239777165224049,0.005485031932780121,0.0019300161365244746
generators,CH0 0,urban central solar thermal,3.2538796980098854,8988.871058305065,8989.05206311771
generators,CH1 0,onwind,25.0005343167727,0.0003448972699658765,0.00029833079487120745
generators,CH1 0,ror,981.1799999999998,981.1799999999998,981.1799999999998
generators,CH1 0,solar,10849.837450404037,10849.837450404037,10840.504117070705
generators,CH1 0,solar rooftop,1688.7315239655823,3377.463111995742,5066.19463553242
generators,CH1 1,onwind,25.000326011413264,0.0002052661622445389,0.0001750837092091469
generators,CH1 1,ror,1812.4600000000003,1812.4600000000003,1812.4600000000003
generators,CH1 1,solar,1446.6502858885085,1446.6507471335476,1437.343020637203
generators,CH1 1,solar rooftop,2209.1417399131105,4418.2835850476895,6627.425358277569
generators,CH1 2,onwind,25.00048839927654,0.00031019074157831314,0.00026590382440229486
generators,CH1 2,ror,1811.16,1811.16,1811.16
generators,CH1 2,solar,1446.6466896490256,1446.6456165778516,1437.3127754292184
generators,CH1 2,solar rooftop,3870.350408903062,7740.7010354191825,11611.051593348304
generators,CZ0 0,residential rural solar thermal,0.00290265554091284,0.0010449008752064879,0.0004032263663076831
generators,CZ0 0,residential urban decentral solar thermal,0.002992756286573087,0.0010515343110220577,0.00043106924944298
generators,CZ0 0,services rural solar thermal,0.002791134842641342,0.0010614448016598576,0.00041936415812696473
generators,CZ0 0,services urban decentral solar thermal,0.0029856625979986875,0.0011414809502320676,0.00044574020094842074
generators,CZ0 0,urban central solar thermal,0.008188414673435784,0.002740525773962958,0.0008782171666388836
generators,CZ1 0,onwind,113.14122910151569,0.001044054883610548,0.0009596756100949921
generators,CZ1 0,ror,40.226382271496,40.226382271496,40.226382271496
generators,CZ1 0,solar,877.8385378041337,877.8411369651199,877.8401894324458
generators,CZ1 0,solar rooftop,5550.711228509224,11101.423018407952,16652.1346778121
generators,CZ1 1,onwind,113.14140841472998,0.0013536800251911971,0.0014364772107221613
generators,CZ1 1,solar,877.8389905387802,877.8448712307705,877.8429353140962
generators,CZ1 1,solar rooftop,2628.1892373140017,5256.378710894942,7884.568045130296
generators,CZ1 2,onwind,113.1415354973517,0.001809836828238321,0.002748114431288252
generators,CZ1 2,solar,877.8380528496195,877.8426655468852,877.8408768340838
generators,CZ1 2,solar rooftop,2186.9552519783133,4373.910670041901,6560.865963347002
generators,DE0 0,gas,749234.1707213882,749234.1707213882,749234.1707213882
generators,DE0 0,residential rural solar thermal,0.003406366677968553,0.0012016943916134716,0.00048584374395502607
generators,DE0 0,residential urban decentral solar thermal,0.0035702543372315146,0.001299307873671069,0.0005328702599193181
generators,DE0 0,services rural solar thermal,0.0032494504454312493,0.001162766710159491,0.0004611569108970698
generators,DE0 0,services urban decentral solar thermal,0.003376690327829903,0.001237654344560322,0.000492419480966662
generators,DE0 0,urban central solar thermal,0.006200469116235728,0.0028828730691351154,0.0009918090610727618
generators,DE1 0,onwind,2077.323082697882,133.96596130423066,0.0015439026636121938
generators,DE1 0,ror,45.8434,45.8434,45.8434
generators,DE1 0,solar,2380.7901817625707,2380.790013193893,2307.3612394017186
generators,DE1 0,solar rooftop,3620.3911836805923,7240.782648255261,10861.17396929544
generators,DE1 1,onwind,2077.32336696858,133.9670569430862,0.0025958407006204227
generators,DE1 1,ror,16.547,16.547,16.547
generators,DE1 1,solar,2380.7903825286417,2380.7914050016047,2307.3634741528563
generators,DE1 1,solar rooftop,9899.731729431773,19799.46588833636,29699.199927591304
generators,DE1 10,onwind,2077.322127891138,133.96476328810863,0.0004133593066478319
generators,DE1 10,ror,484.53679999999997,484.53679999999997,484.53679999999997
generators,DE1 10,solar,2380.7900025570475,2380.7959793036707,2307.3907342975704
generators,DE1 10,solar rooftop,2201.595528691038,4403.191150398371,6604.786719743814
generators,DE1 11,onwind,2077.32334860659,133.96679559524668,0.0023657433716873727
generators,DE1 11,ror,101.24799999999999,101.24799999999999,101.24799999999999
generators,DE1 11,solar,2380.7896341675682,2380.7900618450076,2307.3617280018084
generators,DE1 11,solar rooftop,0.06761846353564062,5251.865176466912,10503.730222107397
generators,DE1 12,onwind,2077.322589306814,133.96535944031473,0.000978931659259916
generators,DE1 12,ror,2.374,2.374,2.374
generators,DE1 12,solar,2380.788247868243,2380.788101508315,2307.3601463473547
generators,DE1 12,solar rooftop,0.019289685977010827,603.8406062492595,1207.6811345055005
generators,DE1 13,onwind,2077.323163248286,133.9674065787401,0.003241964229654005
generators,DE1 13,ror,2.15,2.15,2.15
generators,DE1 13,solar,2380.788159393867,2380.7885150487587,2307.361448870669
generators,DE1 13,solar rooftop,602.3342692421868,1204.6685622568202,1807.0027972831444
generators,DE1 14,onwind,2077.3230172068916,133.96592975301982,0.001595518572138185
generators,DE1 14,ror,39.558,39.558,39.558
generators,DE1 14,solar,2380.7898636762993,2380.789803868957,2307.361027122968
generators,DE1 14,solar rooftop,2448.1727878094634,4896.345694872942,7344.518474512384
generators,DE1 15,offwind,1625.8,68.4,
generators,DE1 15,offwind-ac,0.0006728213585072795,0.0005995450456200723,0.0007247089392700646
generators,DE1 15,onwind,10681.482061428731,9390.560496470252,17994.721054351765
generators,DE1 15,ror,9.9,9.9,9.9
generators,DE1 15,solar,2380.7903427800384,2380.7909298508443,2307.362253797208
generators,DE1 15,solar rooftop,2482.3153058886164,4964.630731554363,7446.946037698548
generators,DE1 16,onwind,2077.3228449256912,133.96561460255776,0.0012338464623388261
generators,DE1 16,ror,63.76944,63.76944,63.76944
generators,DE1 16,solar,2380.7897403522124,2380.789739962896,2307.361149455592
generators,DE1 16,solar rooftop,2617.417401658341,5234.834972140343,7852.252422122718
generators,DE1 17,onwind,2077.3227400158867,133.96539037442298,0.00100049551764968
generators,DE1 17,ror,6.419180000000001,6.419180000000001,6.419180000000001
generators,DE1 17,solar,2380.7891967886903,2380.7891516104746,2307.3607307485704
generators,DE1 17,solar rooftop,0.023370884002517356,1595.4246321138605,3190.849148797195
generators,DE1 18,onwind,2077.3224199874358,133.96502608446394,0.000655644761481235
generators,DE1 18,ror,202.95499999999998,202.95499999999998,202.95499999999998
generators,DE1 18,solar,2380.7901602002107,2380.791070932391,2307.362724251233
generators,DE1 18,solar rooftop,1435.7974220430983,2871.5948969318256,4307.392294453453
generators,DE1 19,onwind,2077.3229433251986,133.96577482116794,0.001350283130645398
generators,DE1 19,ror,2.795,2.795,2.795
generators,DE1 19,solar,2380.788651088508,2380.7886395411197,2307.3605416870196
generators,DE1 19,solar rooftop,0.014468687897137063,1012.9350760638309,2025.8700536142624
generators,DE1 2,onwind,2077.322542549535,133.96515267643585,0.0007774729211252728
generators,DE1 2,ror,35.1095,35.1095,35.1095
generators,DE1 2,solar,2380.7899353250514,2380.7901534518433,2307.361981787798
generators,DE1 2,solar rooftop,2535.5634022468876,5071.126876219322,7606.690244567018
generators,DE1 20,onwind,2077.322252085285,133.9648653722735,0.0005041048738045645
generators,DE1 20,ror,732.3978,732.3978,732.3978
generators,DE1 20,solar,2380.7918131174515,2380.796621774184,2307.373408986362
generators,DE1 20,solar rooftop,1668.2871627431864,3336.574393853849,5004.861564242128
generators,DE1 21,offwind,1625.8,68.4,
generators,DE1 21,offwind-ac,0.0007164733759067974,0.0006111490106615005,0.0006520081468048006
generators,DE1 21,onwind,2077.323987914045,133.9730121005137,0.03874378408249087
generators,DE1 21,ror,0.475,0.475,0.475
generators,DE1 21,solar,2380.7904259836205,2380.791015925691,2307.3619546733207
generators,DE1 21,solar rooftop,1036.5219806820735,2073.043978320118,3109.565897313604
generators,DE1 22,onwind,2077.3227381775328,133.96538894737833,0.0009722111538655454
generators,DE1 22,ror,146.893,146.893,146.893
generators,DE1 22,solar,2380.7901524028803,2380.7917735543388,2307.363954056931
generators,DE1 22,solar rooftop,2825.7188398743633,5651.437851617579,8477.156765629832
generators,DE1 23,onwind,2077.3225684289628,133.96517830449147,0.0007857064655961915
generators,DE1 23,ror,4.647,4.647,4.647
generators,DE1 23,solar,2380.790094468486,2380.791698585107,2307.364068164562
generators,DE1 23,solar rooftop,4865.656870812383,9731.314095090136,14596.971216138318
generators,DE1 24,onwind,2077.322577832945,133.96519300079888,0.0008063973005530273
generators,DE1 24,ror,66.16000000000001,66.16000000000001,66.16000000000001
generators,DE1 24,solar,2380.7896531223873,2380.7902878020277,2307.3622030146157
generators,DE1 24,solar rooftop,1624.2681467300945,3248.536338761882,4872.8044393413775
generators,DE1 25,onwind,2077.322474547687,133.96507259559422,0.0006953177673692538
generators,DE1 25,ror,279.861,279.861,279.861
generators,DE1 25,solar,2380.7915525059343,2380.794073500799,2307.3681022815626
generators,DE1 25,solar rooftop,2986.1197003020757,5972.239557232342,8958.359346545589
generators,DE1 26,onwind,2077.323061079653,133.9659768319385,0.001612908238185796
generators,DE1 26,ror,0.255,0.255,0.255
generators,DE1 26,solar,2380.790132036768,2380.7903542273057,2307.3615134524234
generators,DE1 26,solar rooftop,4977.761070343073,9955.52268198118,14933.284156910922
generators,DE1 27,onwind,2077.323326987347,133.96660477765445,0.002158935179878138
generators,DE1 27,ror,0.39,0.39,0.39
generators,DE1 27,solar,2380.7900282862934,2380.7902127838283,2307.3615678593137
generators,DE1 27,solar rooftop,0.061466418644963335,3125.333780769673,6250.667435840845
generators,DE1 3,onwind,2077.3224794725215,133.96509110884188,0.0007121955426542541
generators,DE1 3,ror,24.795029999999997,24.795029999999997,24.795029999999997
generators,DE1 3,solar,2380.7903246957453,2380.7923723419794,2307.36584189551
generators,DE1 3,solar rooftop,4395.758160540501,8791.516595261697,13187.274947833557
generators,DE1 4,onwind,2077.3228643699135,133.96559150413418,0.0011895195882305066
generators,DE1 4,ror,16.757,16.757,16.757
generators,DE1 4,solar,2380.7901646464884,2380.7900833225603,2307.3612566827846
generators,DE1 4,solar rooftop,1941.579684403798,3883.1593976778263,5824.738987664694
generators,DE1 5,offwind,1625.8,68.4,
generators,DE1 5,offwind-ac,0.0007751180052718749,0.0006784031988280018,0.0007160789553504516
generators,DE1 5,offwind-dc,0.0008162992853235116,0.001203390864926808,0.003363637387790936
generators,DE1 5,onwind,2077.324779384614,12618.288035316924,12618.288923002034
generators,DE1 5,solar,2380.7903250141326,2380.7927225573644,2307.3637708423066
generators,DE1 5,solar rooftop,703.7769845870523,1407.553976631341,2111.330918376169
generators,DE1 6,onwind,2077.322335446647,133.96502033918608,0.0006567735706139929
generators,DE1 6,ror,172.209,172.209,172.209
generators,DE1 6,solar,2380.7897959037577,2380.7921075165673,2307.3675147345925
generators,DE1 6,solar rooftop,3602.3258233036295,7204.651868801305,10806.977830388692
generators,DE1 7,offwind,1625.8,68.4,
generators,DE1 7,offwind-ac,0.0013862418670559278,1357.425554309259,1357.4256805774462
generators,DE1 7,offwind-dc,0.0021390667943885907,20940.907078067896,45267.7829280282
generators,DE1 7,onwind,2077.324257162501,135.55054768011078,12331.80835132818
generators,DE1 7,solar,2380.7895391987836,2380.7902643345296,2307.361773006903
generators,DE1 7,solar rooftop,1482.3016233255823,2964.607150153152,4446.912573733154
generators,DE1 8,offwind,1625.8,68.4,
generators,DE1 8,offwind-ac,0.0008898976229823296,0.0008323164470333264,0.0007925839242089144
generators,DE1 8,offwind-dc,0.0015579559898956405,0.019886206620739005,0.13138265764268753
generators,DE1 8,onwind,28439.503341037205,26496.146198180064,28439.50743688469
generators,DE1 8,ror,0.11,0.11,0.11
generators,DE1 8,solar,2380.791018025154,2380.7924658679135,2307.3635356904783
generators,DE1 8,solar rooftop,4970.344246839053,9940.688969691051,14911.033576425638
generators,DE1 9,onwind,2077.322241091405,133.96486041696025,0.0005006883700157314
generators,DE1 9,ror,378.5482,378.5482,378.5482
generators,DE1 9,solar,2380.7907974806144,2380.7938569469325,2307.370617967404
generators,DE1 9,solar rooftop,3598.819233395287,7197.638653403814,10796.458008264213
generators,DK0 0,gas,538384.7340361828,538384.7340361828,538384.7340361828
generators,DK0 0,residential rural solar thermal,0.002812264910569044,0.0011982504466259666,0.0004746156334819304
generators,DK0 0,residential urban decentral solar thermal,0.0024809118303538856,0.0013224137148219594,0.0005075833396766986
generators,DK0 0,services rural solar thermal,0.0033951242203557933,0.0011903427628836114,0.0004932171312968217
generators,DK0 0,services urban decentral solar thermal,0.002426822148818895,0.0013117574253548698,0.0005001428075400229
generators,DK0 0,urban central solar thermal,0.005400085635092245,0.0034267283420013205,0.0008385814712569402
generators,DK1 0,offwind,1234.0274212614659,322.6926884056184,
generators,DK1 0,offwind-ac,0.0011710710653904113,0.001819058798216121,0.001144834949724613
generators,DK1 0,offwind-dc,0.0011464387749001675,0.0020075702731935765,0.0012224915513960742
generators,DK1 0,onwind,51510.862970463255,49247.355320920215,51510.87323065741
generators,DK1 0,residential rural solar thermal,0.0028125867014564387,0.0012814706231470462,0.0004880572210083573
generators,DK1 0,residential urban decentral solar thermal,0.0024639145880632693,0.0013562481604581492,0.0005312354134004719
generators,DK1 0,services rural solar thermal,0.0036758554250319354,0.0012223199450895684,0.0005149031094201066
generators,DK1 0,services urban decentral solar thermal,0.003290588314911849,0.001336670506534664,0.000510738045722982
generators,DK1 0,solar,1518.8827649304303,1518.888450603748,1518.8874215092692
generators,DK1 0,solar rooftop,2577.955058382857,5155.910344117258,7733.865454826155
generators,DK1 0,urban central solar thermal,0.005307556529921476,0.0036991097909023656,0.000925832199851425
generators,DK2 0,offwind,1078.822578738534,282.10731159438154,
generators,DK2 0,offwind-ac,0.0008845372771171332,0.0009096447230100043,0.0006993823549566633
generators,DK2 0,offwind-dc,0.000861250170459026,0.0009332748694893132,0.0007119594425388485
generators,DK2 0,onwind,9675.05476684702,7348.722416390057,9675.055041844238
generators,DK2 0,solar,1596.1692377377267,1596.3112976687992,3196.154978799846
generators,DK2 0,solar rooftop,1376.0211294981311,2752.042305793695,4128.063361910887
generators,EE2 0,gas,12836.966968180841,12836.966968180841,12836.966968180841
generators,EE2 0,residential rural solar thermal,0.0029547761413200287,0.001163481923076314,0.0004138164981254231
generators,EE2 0,residential urban decentral solar thermal,0.002062892329507221,0.001341032564205876,0.0004652857261410099
generators,EE2 0,services rural solar thermal,0.002989699123423823,0.0013059711735456953,0.0004684003156427956
generators,EE2 0,services urban decentral solar thermal,0.0030143697499301083,0.0013919466943230602,0.0004720468583275226
generators,EE2 0,urban central solar thermal,0.004482263779492549,0.00440825073248856,0.0007386075810473473
generators,EE6 0,offwind-ac,0.0009492400227927092,0.0005678518629954448,0.00046448790388721337
generators,EE6 0,offwind-dc,0.0012455746334802354,0.0007825984400084944,0.0006337086657754712
generators,EE6 0,onwind,3373.9798947570202,7103.986064454055,18792.46105241766
generators,EE6 0,solar,528.3048666366988,528.2998940469913,1017.3314041375868
generators,EE6 0,solar rooftop,1160.2011171462952,2320.402221526455,3480.6032254839947
generators,ES0 0,gas,638915.3791548887,638915.3791548887,638915.3791548887
generators,ES0 0,residential rural solar thermal,0.006318939520575068,2081.1802712947288,2404.63699600045
generators,ES0 0,residential urban decentral solar thermal,0.01185706784081672,5659.243891782461,5659.247978710972
generators,ES0 0,services rural solar thermal,0.009588415173738556,1320.7584197351061,2034.9090397120162
generators,ES0 0,services urban decentral solar thermal,0.011035499577158278,1175.2108558076725,1175.2447172630723
generators,ES0 0,urban central solar thermal,10677.534733184184,10876.74461400811,10876.810439015253
generators,ES1 0,offwind-ac,0.0005094572488384961,0.0003204765506027952,0.00030033840040899387
generators,ES1 0,offwind-dc,0.00019715136102121085,0.0001321434892409315,0.00017203182296305294
generators,ES1 0,onwind,2051.363609258306,174.0251591975318,0.005360786694645356
generators,ES1 0,solar,4704.169663548119,25718.9264204463,25718.929425963877
generators,ES1 0,solar rooftop,4086.7524996960133,8173.505100558449,12260.25771836586
generators,ES1 1,onwind,2051.3628059047633,174.02406473230434,0.000668703373049268
generators,ES1 1,solar,1300.2647848474676,25579.579937144736,25579.58522474113
generators,ES1 1,solar rooftop,1265.485520651791,2530.9710717911566,3796.456623263074
generators,ES1 10,offwind-ac,0.0002818659392191461,0.00014064681403738461,0.00016048713372387937
generators,ES1 10,onwind,2051.36349543141,174.02479628772323,0.0018170787201584973
generators,ES1 10,solar,1300.2390140583648,1300.2395920978952,19646.955928083386
generators,ES1 10,solar rooftop,1467.446620109657,2934.893305132893,4402.339985878965
generators,ES1 11,offwind-ac,0.00024127320042753394,0.00012766068815907438,0.00015028601150193871
generators,ES1 11,onwind,2051.364000366966,174.02610622910555,19852.356741373034
generators,ES1 11,ror,36.65,36.65,36.65
generators,ES1 11,solar,1300.25942141607,31644.08190340577,31644.095730297704
generators,ES1 11,solar rooftop,1634.1037961496318,3268.2076528941534,4902.311506085469
generators,ES1 12,offwind-ac,0.0003574568039250477,0.00018070251574591638,0.00021220925374739767
generators,ES1 12,onwind,2051.3630815819974,174.0243598277309,0.0011960666807597476
generators,ES1 12,solar,22625.069225247098,22625.069225247098,22622.493903836643
generators,ES1 12,solar rooftop,2631.502075177951,5263.00420100446,7894.506340156275
generators,ES1 2,onwind,2051.3631305740664,174.02438108055514,0.0011036847715656531
generators,ES1 2,solar,1300.2545819367758,11415.939396650214,65583.71932781438
generators,ES1 2,solar rooftop,8158.695393150949,16317.390965798468,24476.086577090246
generators,ES1 3,offwind-ac,0.00048015017624898886,0.0002830888052982828,0.00028944988708601467
generators,ES1 3,onwind,2051.362775807082,174.02403822770256,0.0006496961858255903
generators,ES1 3,ror,110.35824749999999,110.35824749999999,110.35824749999999
generators,ES1 3,solar,1300.24528565606,1300.284844500608,13002.302701468818
generators,ES1 3,solar rooftop,6546.840218542647,13093.680653409567,19640.521101386505
generators,ES1 4,offwind-ac,0.00032155036523529154,0.00017470330609578718,0.00020721222676708804
generators,ES1 4,onwind,2051.3627540150587,174.02401582487695,0.000609342662795705
generators,ES1 4,solar,46594.588273472524,46594.588273472524,46592.01295206207
generators,ES1 4,solar rooftop,3995.931752176509,7991.863593541761,11987.795458585104
generators,ES1 5,offwind-ac,0.0012276222875042065,0.0009802012242630515,0.0012377338090948826
generators,ES1 5,onwind,2051.372465024275,54941.1364879534,54941.13953903273
generators,ES1 5,solar,1300.235785154128,1300.2354666497554,1297.798393700249
generators,ES1 5,solar rooftop,0.006999432995315861,2454.130953691664,4908.261889793753
generators,ES1 6,offwind-ac,0.0004491786792351506,0.0002654753222983219,0.00028636916030802637
generators,ES1 6,onwind,2051.363439755176,174.0246242414371,0.0014934104313466731
generators,ES1 6,solar,1300.2366767420488,1300.2364341030873,23592.38923707278
generators,ES1 6,solar rooftop,1470.3753892430389,4381.486546510228,7292.5977010331735
generators,ES1 7,offwind-ac,0.0007917606460381253,0.0005366881154720242,0.0004992406396539298
generators,ES1 7,onwind,2051.36321872572,174.02446942192228,0.0011579673659550395
generators,ES1 7,solar,24107.588826372306,24107.588826372306,24105.01350496185
generators,ES1 7,solar rooftop,3622.5071568777444,7245.014395165217,10867.521648817165
generators,ES1 8,offwind-ac,0.00033706900699926847,0.00018697976652541892,0.000203302861546681
generators,ES1 8,onwind,2051.3628930890877,174.0240932947824,0.000696698763161441
generators,ES1 8,solar,1300.2372304683856,1300.2385616488505,12375.647415078081
generators,ES1 8,solar rooftop,1410.359059953758,2820.718187464665,4231.077309311734
generators,ES1 9,onwind,2051.3633441596853,174.02459518127944,0.0014228974545205154
generators,ES1 9,solar,1300.2460647226244,1300.3265860856504,32595.399522301286
generators,ES1 9,solar rooftop,1199.090596077631,2398.181217772244,3597.2718451246637
generators,ES3 0,residential rural solar thermal,0.005392646705232169,0.02164404852533175,0.0023491503986262253
generators,ES3 0,residential urban decentral solar thermal,0.00933568823587449,9.626864950948296,0.004423120352427098
generators,ES3 0,services rural solar thermal,0.013156303856850482,0.07470977337007013,0.0032343786543837217
generators,ES3 0,services urban decentral solar thermal,0.009045493584817614,7.295285984972682,0.08597144090528541
generators,ES3 0,urban central solar thermal,144.9867609736224,504.451923519205,504.46278265119145
generators,ES4 0,offwind-ac,0.0003869808893709871,0.0002613066707042846,0.00029587255502084024
generators,ES4 0,offwind-dc,0.0002917062458216012,0.00020237772025599434,0.000252326135900389
generators,ES4 0,onwind,2668.137392708569,226.34858067514656,1071.4492587142927
generators,ES4 0,solar,1270.1977589994785,2472.101870023168,3308.8974423899117
generators,ES4 0,solar rooftop,588.1179139617105,1176.2358597667708,1764.3537836630921
generators,FI1 0,gas,15526.347326963645,15526.347326963645,15526.347326963645
