name,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,electricity residential,derived heat residential,thermal uses residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,derived heat services,thermal uses services,total agriculture electricity,total agriculture heat,total agriculture machinery,total agriculture,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,district heat share,total international navigation
EE2 0,7.524087112872855,0.1144350010858363,1.5731350788411405,0.0981123136733015,0.7499330885569813,0.6457207604008528,10.889283298156702,1.9339375314756475,3.8688839112667712,9.847287373882864,2.6579160452456514,0.6000549845808805,0.3640235438222673,0.1694131771993946,0.4270740628467342,0.3638708523339969,4.681279656641867,2.380786253140931,1.1969429044836677,3.458011907571063,0.1582739809227145,0.7096124761044406,0.3995805894739887,1.2674670465011435,8.153867025767806,0.019272449804188,0.0140736578875988,4.954656881128455,0.0002839972917998,0.8499484240384143,0.0189800652074113,0.595325092571906,8.387304976863395e-06,1.739862970141434,0.4574841926887977,0.0580526146179769,0.1339973783867172,0.0580526146179769,0.3234868143020805,0.0,0.3967731747754371,0.0093421099250179,0.0,0.3967731747754371,0.0034670910416269,0.005875018883391,0.0034670910416269,0.4026481936588281,0.0588869920382572,0.3807375323613821,2.1597222222222223
ES0 0,79.2461240754073,13.625389562505864,39.00329080194972,8.52043818660995,19.483875091428352,9.040701561002955,184.1180258414925,79.06130052892298,0.0,139.48473367843948,43.76511473861901,10.238522243327864,13.596443951045044,7.288364324420325,17.550761009375943,13.249914875483427,123.91046992100435,80.15909946062175,0.0,84.14328939669109,3.37220405883875,15.127496986236249,9.03400585618076,27.533706901255755,327.3347244369046,0.0016699635976295238,5.496396132935349,191.76759978113708,0.0016699635976295238,11.44534054538499,0.0,22.646036434121392,0.0,95.97935154332586,10.444072619395412,4.451727279124492,7.302323589735115,3.944483747490638,3.1417490296602977,0.5072435316338546,64.91562016489515,1.061210717017004,24.191760283209756,40.723859881685385,0.395408494927069,0.6658022220899349,24.587168778136824,41.389662103775315,9.482742753395145,0.0,97.80205456396058
ES3 0,1.126186831258689,0.19363387768292978,0.5542856889140942,0.12108611486390189,0.27689030606690923,0.12847971004428044,2.6165481090624576,1.1235602568162708,0.0,1.9822530384048507,0.6219571803948187,0.14550224451372637,0.19322252423403571,0.10357679974060756,0.2494183300185089,0.18829791137632182,1.7609232136996948,1.1391613567397518,0.0,1.195781693590108,0.047923249845854145,0.2149807084519825,0.12838455567951207,0.3912885139773487,4.651837050399478,2.3732277562776026e-05,0.07811068385379777,2.725258150544989,2.3732277562776026e-05,0.1626526464463867,0.0,0.3218285854339547,0.0,1.3639869841203505,0.14842337320473048,0.06326462898468652,0.10377517841155182,0.056056062102303496,0.04464819479317867,0.0072085668823830265,0.9225323941790545,0.01508113549576145,0.343795260320784,0.5787371338582705,0.005619250722356473,0.009461884773404974,0.3494145110431404,0.5881990186316756,0.13476166989473656,0.0,1.3898898804838495
FI1 0,41.561921513414624,7.958496563892965,8.827395229202057,3.1704980297864753,2.758708922235876,2.704926390704652,60.39558967888448,21.42594222815439,17.558888087765556,53.23478163580391,20.72623653865316,6.036854744876441,2.5267080310874555,0.9596191660270464,2.6849040780870688,2.636303872210049,33.48066887362547,17.262076927388012,11.8711466626549,26.225161074281324,1.2345608955841842,6.905567039616236,1.9294036825391927,10.069531617739614,45.924127830010946,0.0008425588711102,0.5352976616427196,26.125552858866715,0.0002554907709228,2.999465252173668,0.0,5.27797529780554,0.0005638448739778,10.985836759522304,1.11027570101396,0.7299999932919197,0.567621888960476,0.5186247006985854,0.5426538120534841,0.2113752925933344,8.110129303054869,0.3456858904863211,1.7485334047369514,6.361595898317917,0.1059075965948686,0.2397782938914524,1.85444100133182,6.60137419220937,1.831675712034475,0.3703757358320512,2.302777777777778
FR0 0,254.75525470296537,25.246348097381215,60.50375606907916,13.545313587220909,36.56396031268107,15.168094036351745,436.1891582716937,140.47482029341046,17.83332642573739,352.3467232589124,138.58804714932668,30.67309361796515,24.64445813826855,11.385478350216284,28.110293801347577,15.118554800476256,274.01188458307104,141.0643172515238,10.774452123403918,205.15869496487744,6.929023969173455,34.64087907321249,21.17126392592724,62.74116696831319,481.84605440750386,0.061289984739846,6.436448227726867,253.32345257335328,0.0122161032217886,21.35284877800194,0.0253110633141643,90.80878811904758,0.0237628182038931,109.9245167093742,12.020960351288943,9.947409144358328,10.075432032135549,8.39339667115828,1.945528319153396,1.5540124732000469,73.17358165884323,3.6872419899176174,20.295352640822717,52.87822901802052,1.5031171267935584,2.1841248631240595,21.798469767616275,55.06235388114458,5.991667785858972,0.05,28.602222222222224
GB4 0,255.55235254727287,26.476900102110957,76.61678041494416,11.474720475554477,18.700779515487877,3.5980468506560186,413.53230356622015,108.51421194462102,0.5872383873568033,351.1423226970162,104.2758351678213,16.328835346877053,20.429254219345637,8.542533937598602,23.697055004082998,10.479144739732208,204.92339682287658,93.0289830674947,4.351614728757183,152.30451717128508,3.184936835147569,4.461603175497399,2.0880524071485933,9.734592417793563,423.18412228430356,0.02742036803711867,2.140956051608106,257.5324281140516,0.004017712457256891,13.715214200907944,0.014972212121550104,59.833728517840136,0.00843044345831158,89.9617953998957,11.152287866577867,4.115257644408168,9.923101342455142,3.763982225983626,1.2291865241227236,0.3512754184245434,130.76084583239214,6.794904440508004,8.50010922263315,122.26073660975896,0.8853020276706239,5.909602412837381,9.385411250303772,128.17033902259635,9.484405720214513,0.009539593949578084,34.52308030032701
GB5 0,7.245907163475617,0.7507235140049248,2.1723849243312574,0.3253531359188726,0.5302401285027721,0.10201867910750935,11.72525570933557,3.0768016722639704,0.01665050153208593,9.956256109828281,2.956627139169657,0.4629862485388923,0.5792491362999221,0.24221419695688035,0.6719040497801635,0.2971246759416057,5.810378555321515,2.637734961547335,0.12338527124282646,4.318427832891756,0.09030539691370727,0.12650387322864484,0.05920443988818977,0.2760137100305419,11.998922461736106,0.0007774745143406284,0.06070446480497171,7.3020500382742,0.00011391783790930943,0.38887988248348415,0.0004245206822916962,1.696519862812352,0.00023903599413962006,2.5507682133610956,0.31621091230858683,0.11668362489305972,0.2813586741992117,0.10672359499959808,0.03485223810937515,0.009960029893461671,3.707580619293234,0.19266207596935167,0.24101129061298468,3.4665693286802495,0.025101769716447554,0.16756030625290413,0.2661130603294322,3.6341296349331533,0.2689199401390713,0.0002704847419595165,0.9788641441174357
GR0 0,41.49582932608903,0.9719838223593844,8.096865102794412,3.75387436094054,5.931532031540117,4.541044459696281,63.562860347385374,17.628025018575457,0.626666666666667,57.15249509458662,5.792122631217957,2.2988540724338007,3.119339069483572,2.539427172959066,2.943323201142433,2.10606720586135,21.723009033444047,16.83907504415766,0.0,13.325701921801627,2.109571567817103,3.264854227440645,3.5260674790753335,8.900493274333082,69.04050906906491,0.0,3.115376018691967,37.83087174572504,0.0,5.198414931998759,0.0,7.661043521635481,0.0,15.234802851013654,0.3613895056484419,0.1838896413672942,0.31069737449182,0.1737352543755475,0.0506921311566218,0.0101543869917467,11.091715982329,0.0882314118908981,1.6588918519757754,9.432824130353223,0.0621646368061695,0.0260667750847285,1.7210564887819448,9.458890905437952,5.996654216569651,0.0088916387364584,32.03472222222223
HR0 0,19.648707827931364,0.1477404255914842,4.576960072542419,1.2188446524343994,2.668168989486114,1.2856787106226006,30.600806066702532,6.541026804485754,1.7041698624888444,27.71345384661747,3.680948384765413,1.138737303317166,0.9492946075437664,0.4788395500736309,1.0083332221656265,0.6566155143730918,8.853004541785873,5.5158931369532125,0.5013786490290209,6.070138665900562,0.0580175432296483,2.055925545342165,0.7831251159601095,2.897068204531923,21.335069523416166,2.3880462609742222e-05,0.0928272759114944,13.953621714779754,0.0,1.8691799152008708,0.0,1.3528829460681484,2.3880462609742222e-05,4.066557671455898,0.5483275780364458,0.2399998339089321,0.3648325477791393,0.1557403927771871,0.1834950302573064,0.084259441131745,1.337260794798596,0.0063330894935644,0.1344915889116037,1.202769205886992,0.0032182999214838,0.0031147895720806,0.1377098888330876,1.205883995459073,0.4374916665593957,0.063,0.2675
HU0 0,55.9583209540609,1.107324368285053,9.122860548664772,2.077602345736839,5.811632986565434,1.964283925511782,76.40251024297828,11.31195092683316,6.149728453882386,70.93977460767667,22.31329544003069,2.5732016194070657,2.693275283229499,0.5601065079974142,3.211727263200585,0.8049659305800232,35.50316019652054,11.45889725602454,2.3674937914782848,28.648022094092877,0.6388627655962039,3.420467502093073,1.560391633404428,5.619721901093705,42.10688054521005,0.0071787382761534,0.2025067469625357,21.19465646216518,0.0013664726009006,4.024701057027359,0.0058122656752528,4.984762332228973,0.0,11.700253946825994,1.6536088977755954,1.1169429746360504,1.3235668045314954,0.8480580037458347,0.3300420932441,0.2688849708902156,2.632879898269461,0.0737832052927886,0.0,2.632879898269461,0.0455168723878541,0.0282663329049344,0.0455168723878541,2.6611462311743956,0.01163,0.0792875588637399,0.0
IE5 0,19.578533353834807,1.0546704542071668,6.372000420850374,1.4324282537728528,1.6745663120427838,1.011935073004418,32.171741542067174,8.28314036614851,0.0,27.64090527375244,6.5644231428164375,0.0610047898613585,1.71859492274644,0.1828325680545688,1.8233024508857372,0.8227124578443913,15.469971776049348,6.4972641275574325,0.0,10.369099364513948,0.470289962034891,1.5437114175107056,0.9498965067211396,2.963897886266736,41.2697978978524,0.0037968435736073,0.0508067403414678,25.078918235351153,0.0033967742036306,2.1141429655214496,0.0001663263380664,5.542625500693079,0.0002337430319102,8.483304455945245,0.5261124832709942,0.0450005328253083,0.5111291878729443,0.0450005328253083,0.01498329539805,0.0,7.988220673324568,0.1706057550442699,0.0320419659589876,7.95617870736558,0.077199343531247,0.0934064115130228,0.1092413094902347,8.049585118878603,0.2341656047462177,0.0,1.1216666666666668
IT0 0,215.37484885570433,1.0065129641656732,64.62252343080401,6.24594565416203,33.404557536214256,4.834652006275129,366.3125554335344,68.23175370228762,6.422066244065143,319.6698559281544,76.36263533422644,7.985179375081069,19.01952910687063,6.426193835993096,22.30384371611353,7.116943915213924,179.8915460583103,84.56699578692472,1.9628858836831933,127.58414029384915,4.899279780656632,15.1516294543743,13.032910363029682,33.083819598060614,403.62535191422444,0.03700471579293016,13.861353867466534,229.82595302231533,0.03700471579293016,25.676509616888286,0.0,71.77303635608845,0.0,62.4884990514658,10.52422935295802,10.006216431242425,9.118573794420165,8.643615020134261,1.4056555585378543,1.3626014111081612,43.61915669866692,1.2920806255084356,13.236014242472686,30.383142456194232,0.267951677320234,1.0241289481882012,13.503965919792922,31.40727140438243,12.16559925380014,0.01823759020977582,28.245628022198197
IT6 0,6.023251561979654,0.028148508592223648,1.8072570556018657,0.17467639381920835,0.9342040374084876,0.13520764101817023,10.244430505281615,1.9081941055209244,0.17960184646080915,8.940003762124848,2.135585306257918,0.22331643828972977,0.531907086689718,0.17971728020183947,0.623757426714372,0.1990350488071788,5.030912576558981,2.3650314424911563,0.05489478241168117,3.568064592461372,0.13701504492377417,0.4237359945345346,0.3644831238110477,0.9252341632693565,11.287933778194965,0.0010348873760543393,0.38765167695744723,6.42739641086211,0.0010348873760543393,0.7180786311763061,0.0,2.007230907585997,0.0,1.7475761516131034,0.2943244358644043,0.2798374975964197,0.25501335992609486,0.2417304896453121,0.03931107593830946,0.03810700795110756,1.2198692424550588,0.03613479794482144,0.3701632009676836,0.8497060414873752,0.007493634319555422,0.028641163625266013,0.3776568352872391,0.8783472051126412,0.3402275850555028,0.0005100390983506783,0.7899275333573639
LT2 0,12.355798412102155,0.0400220015193036,2.5987966240019107,0.1676537767722984,1.3279139370277313,0.6917612756155628,17.894235790263227,2.618110926559587,5.647275283535294,16.283963205505646,3.6334169589178176,0.2807864932248237,0.63201857623936,0.2785025392392833,0.6771677818722958,0.491586099790956,6.845297312541881,2.9731425201845836,1.9844131306277384,4.964118713366294,0.1407059377828149,0.9069759779937157,0.2925972575825459,1.3402791733590764,16.20429128032357,0.017815491130407,0.0489608443182028,10.890041029446929,7.777315492971165e-06,0.5808002071844686,0.017807713814914,0.6224154520742412,0.0,4.062073747299726,0.7397147480552919,0.0099628937232063,0.1382797697104929,0.0099628937232063,0.6014349783447989,0.0,0.6407499537314395,0.0065055883157129,0.0,0.6407499537314395,0.0048820832433323,0.0016235050723805,0.0048820832433323,0.6423734588038201,0.0597246473853819,0.3591706980094418,1.6391666666666669
LU0 0,3.9470246220332976,0.0723726259697635,0.5386631918947256,0.0181243371424635,0.2098420642700471,0.0486091980161862,5.2889509761889375,0.8519097113797371,0.0,4.709193401564832,2.340349234047258,0.3735538141599392,0.3765315419262418,0.1329927428184274,0.4407813413467202,0.1922289027185612,4.317178145573238,1.8782453867581317,0.7283333346869453,3.2991165842992403,0.0392739987665333,0.1847431685399971,0.0576969109594021,0.2817140782659326,26.672537457904586,0.0027890330213184,0.0247447069334444,10.462831003373193,0.0023966216265285,0.347158969220707,0.000344775700338,0.4637386166834006,4.7635694451801965e-05,15.374064161693838,0.1642315304313613,0.1288944103987168,0.146824447526548,0.1161805889824326,0.0174070829048133,0.0127138214162841,1.4694582279351314,3.2241146519359214,0.0,1.4694582279351314,0.1360354308231823,3.088079221112739,0.1360354308231823,4.55753744904787,0.0,0.0909471955971445,0.0
LV2 0,11.156600291877822,0.0480009547227332,2.351668606233656,0.0202626272940279,0.5715422900441415,0.2595838083759783,15.441436050886324,1.7750577406080588,4.26998990245345,14.080003666076076,3.677039403497877,0.2722881030737441,0.6109911832283433,0.1853531423962258,0.6324008884340625,0.4364662221104241,6.50336947132678,2.5041925755890975,1.3799967366243002,4.9429649560415445,0.1138001007639696,0.9802403436071968,0.6878248634681197,1.7818653078392857,10.190791718865723,0.0478303984799612,0.0285591104459613,5.761667346504384,0.0,0.8872998502872564,0.0478203728455114,0.5733601396932794,1.0025634449766047e-05,2.939905271934841,0.934176310004225,0.0400104384895729,0.1022204264254189,0.0400104384895729,0.831955883578806,0.0,1.356584470502264,0.0117630789651823,0.0,1.356584470502264,0.0085179437580767,0.0032451352071056,0.0085179437580767,1.3598296057093695,0.0588877290081349,0.2970086715334548,2.474166666666666
ME0 0,1.6559164880111146,0.1476631876287878,0.4573542071444464,0.1291483417360774,0.2907681083346737,0.1818233300028827,3.120000000000001,1.1930555555555555,0.0,0.0,0.0622132309881158,0.0044295431960723,0.0102745805113072,0.0018641381647314,0.0091977003681069,0.0034587716781719,0.0983333333333333,0.0269444444444444,0.0,0.0,0.0,0.0,0.0,0.0,2.4411111111111112,0.0,0.0318410086771058,1.413068582098263,0.0,0.1180827219541616,0.0,0.2895473849713599,0.0,0.5885714134102208,0.0130555555555555,0.0130555555555555,0.009914108381853,0.0103195947857257,0.0031414471737025,0.0027359607698298,0.1140872471455311,0.008134975076691,0.0,0.1140872471455311,0.0,0.008134975076691,0.0,0.1222222222222222,0.0125,0.0,0.0
MK0 0,2.737373705085587,0.4140070094123081,0.8676763843287039,0.3620964682621291,0.6776050509175459,0.5097826635377681,6.3133333333333335,3.345,0.0,0.0,0.9702384218304272,0.2451318337785192,0.2087013879343371,0.103161790394621,0.263424877215879,0.1914091378188352,2.3869444444444445,1.491111111111111,0.0,0.0,0.0,0.0,0.0,0.0,5.4775,0.0,0.0714466147136834,3.1707213666813434,0.0,0.2649605364376552,0.0,0.6497024219674836,0.0,1.320669060199834,0.065,0.0169444444444444,0.0493596034330554,0.0133935166367929,0.0156403965669445,0.0035509278076514,0.0451163204620964,0.0032170128712369,0.0,0.0451163204620964,0.0,0.0032170128712369,0.0,0.0483333333333333,0.0,0.237745607009008,0.0
